Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2020-07-28,299.9313049316406,302.2379670057291,299.6324594282381,301.10796278963994,57495000
2020-07-29,303.6200256347656,304.18970155937103,300.78105083714854,300.81841364354995,48454200
2020-07-30,302.53680419921875,302.9570574976411,298.50250363196176,300.61303245433163,61861700
2020-07-31,304.9275207519531,305.0302613722801,300.0807284255932,304.3485253448622,84986800
2020-08-03,307.04736328125,307.8224634422945,306.05746259390503,306.60844290105194,53077900
2020-08-04,308.23345947265625,308.23345947265625,306.17893187624577,306.17893187624577,41917900
2020-08-05,310.1477966308594,310.4093077965834,309.2793036857555,309.5501341792031,42697700
2020-08-06,312.2210388183594,312.34244659269433,309.23266910158907,309.55952960953454,43679400
2020-08-07,312.44512939453125,312.7346270338488,310.32522464920777,311.24042820221075,57308300
2020-08-10,313.3790283203125,313.56578537891374,310.94161073495115,312.9027450968508,44282100
2020-08-11,310.79217529296875,315.21874204317476,310.0544379174958,314.57436894345125,69601100
2020-08-12,315.1253356933594,315.90978367238915,313.2295792858359,313.25759426724863,53774400
2020-08-13,314.5556640625,315.88177303303496,313.6217933366078,314.3502113628248,41816100
2020-08-14,314.5650634765625,315.1067245461142,313.42573986415215,314.16350583844905,47260400
2020-08-17,315.5642395019531,315.96579704761257,314.5743388780401,315.59225448189517,35481000
2020-08-18,316.24603271484375,316.6756053183714,314.3502475634696,315.965854365127,38733900
2020-08-19,314.9292297363281,317.15181808617064,314.35955378360524,316.6288527686227,68054200
2020-08-20,315.9098205566406,316.39542312431615,313.0521781210031,313.18290521636834,42207800
2020-08-21,317.030517578125,317.25463748432077,315.2281250008691,315.5736811888935,55106600
2020-08-24,320.2429504394531,320.317647555092,317.0024179962201,319.4958367857057,48588700
2020-08-25,321.3636474609375,321.4476924214543,319.63598060726247,320.8126670534533,38463400
2020-08-26,324.5854797363281,324.85628174782204,321.4103247265878,321.9613050768522,50790200
2020-08-27,325.2951965332031,326.76138049891904,323.6142405275689,325.46331493334617,58034100
2020-08-28,327.3965148925781,327.52727052521004,325.1272149789013,326.33191666743306,48588900
2020-08-31,326.2103576660156,328.0687511578837,325.9768900012294,327.18159113137835,66099200
2020-09-01,329.2828369140625,329.3855490183013,326.1450163289373,327.0508721095224,54908700
2020-09-02,334.04559326171875,335.02614619224755,330.05794674542517,331.21596590563496,69540000
2020-09-03,322.5496520996094,332.8128831611209,319.9347967371615,332.3365999291427,148011100
2020-09-04,319.91607666015625,324.82821691870606,312.7252612272764,323.2406539071864,139156300
2020-09-08,311.1751403808594,319.9815653568162,310.86697549810737,314.44368880156253,114465300
2020-09-09,317.3199768066406,319.81339595911373,314.3502459123081,315.22808677108594,91462300
2020-09-10,311.8100891113281,319.8787168137778,310.838855642696,319.21567662340465,90569500
2020-09-11,311.96893310546875,314.68650104067785,309.1112902250386,313.61255512800955,84680200
2020-09-14,316.0779113769531,317.8709559003101,312.11830819969606,315.1720555369324,65605700
2020-09-15,317.67486572265625,319.4025040289579,316.0872738471888,318.56202594761277,52920900
2020-09-16,316.4140930175781,320.3736958610117,316.13391469407816,318.9262076044188,82096000
2020-09-17,313.631103515625,315.36811767700027,310.9695665664268,311.5018796561603,91523300
2020-09-18,310.02044677734375,314.5584714401941,307.5076612275402,314.4459629250625,105877900
2020-09-21,306.570068359375,306.7200892586853,301.65700551459594,305.379315026398,99450800
2020-09-22,309.6922912597656,310.25486247331366,305.52930433849474,308.07024574053406,63612100
2020-09-23,302.5101623535156,310.5360925965994,302.0038455137566,310.2547927462648,93112200
2020-09-24,303.3165283203125,306.4106267464723,299.8473633825088,301.1787808263067,76681300
2020-09-25,308.2202453613281,309.0171901941493,301.5726003704774,302.4539265874717,71069400
2020-09-28,313.3395080566406,314.06145657990703,311.4267779652932,312.4300263154484,64584600
2020-09-29,311.6330261230469,313.88328147589414,310.92981953693527,313.1332058961281,51304000
2020-09-30,313.9959411621094,317.1838065411138,312.11133761916705,312.3082275283585,104081100
2020-10-01,316.0118408203125,317.60575943360766,314.1084951199664,316.6212811316773,88698700
2020-10-02,313.0113830566406,315.9836161569518,310.52672494578115,311.0049146889571,89431100
2020-10-05,318.56207275390625,318.7495774032879,315.046038675466,315.09290768442173,45713100
2020-10-06,314.0334167480469,320.8217262568447,313.5177431757404,318.7027204821956,90128900
2020-10-07,319.49969482421875,320.3154101853938,316.99626586867777,317.02439299790586,56999600
2020-10-08,322.3312683105469,322.39690781746,320.531046175657,321.45929867947905,45242500
2020-10-09,325.209716796875,325.67852133929125,323.37201100239963,324.0001930656447,59528600
2020-10-12,330.4416198730469,331.93241514133763,327.28188129054735,327.77881304664425,80388500
2020-10-13,328.2850646972656,330.47906646364635,327.30994326324384,330.3009184531936,73255500
2020-10-14,326.2223205566406,329.972756879164,325.4816299847043,328.86638503127364,57727900
2020-10-15,325.8191223144531,326.3066686858135,321.72177562783304,322.26557624921367,60357700
2020-10-16,325.6222229003906,328.8663418819281,325.44407490936027,327.1880138360098,89501900
2020-10-19,320.67169189453125,327.5349686413807,319.7622099387376,326.8974013316751,68425600
2020-10-20,321.9561767578125,325.23780819420585,321.2623552675985,322.0311728863943,60051900
2020-10-21,321.34674072265625,324.10331345331286,321.0373137311335,321.9092832280509,63575000
2020-10-22,323.1094665527344,323.70016487914387,319.39654243273725,321.5624172205322,55399300
2020-10-23,324.2064514160156,324.4033413018358,321.7217931926183,324.3470870487443,49143900
2020-10-26,318.2151794433594,321.5811928189922,314.6803746763883,320.78421932807095,91473000
2020-10-27,317.1181640625,318.8996157034688,316.9025036596991,318.56209014801703,65994100
2020-10-28,306.2793884277344,317.1462743349563,305.782456755137,311.3799841606688,127094300
2020-10-29,309.3922119140625,312.5988185025003,304.80729040972653,306.5137455675911,90597700
2020-10-30,306.1668701171875,309.1203329301285,302.4726881358898,307.79830072339996,120287300
2020-11-02,309.5984802246094,311.62369033409163,306.8231371892153,309.5984802246094,86068300
2020-11-03,315.0647888183594,317.1462821919219,309.6829216708354,312.87078692950575,93294200
2020-11-04,322.106201171875,326.23167501458374,318.40263420749625,319.59338732663514,126959700
2020-11-05,328.38824462890625,330.2165940565185,327.0943393248807,327.4506354072718,82039700
2020-11-06,328.3132019042969,329.5789798966436,325.95979393552557,328.0975415130335,74973000
2020-11-09,332.438720703125,341.64605005397516,331.9699160960173,341.2616268425193,172304200
2020-11-10,331.9511413574219,333.0200008767835,328.6413823033707,331.43543917250804,85552000
2020-11-11,334.4170227050781,335.2514798562035,332.90745729953267,334.16384995628147,58649000
2020-11-12,331.1728820800781,334.463898977484,329.344561614286,333.39501093391186,67546200
2020-11-13,335.7578430175781,336.50791889367275,332.57933425813303,333.10439309411134,62892200
2020-11-16,339.9488830566406,340.14577292387503,337.1547980914359,338.45808826332853,74541100
2020-11-17,338.12054443359375,339.3394532708392,335.98279711230816,337.51110432174863,66111000
2020-11-18,334.0513610839844,338.94568161449536,334.0138487090772,338.392495692237,70591300
2020-11-19,335.4577941894531,335.83283211963845,332.0542684612405,333.4138131484172,59940900
2020-11-20,333.1606140136719,335.40151339696433,333.08561787899174,335.1952382596468,70417300
2020-11-23,335.15771484375,336.4328779997635,332.7293108969822,334.98895208611134,63230600
2020-11-24,340.55828857421875,341.11147436360756,336.8734926508796,337.7360767716532,62415900
2020-11-25,340.0333251953125,340.50212975297217,338.92695330649,340.47400262405495,45330900
2020-11-27,340.98028564453125,341.4584467885662,339.95826663055004,341.1396631546907,28514100
2020-11-30,339.4707336425781,340.46459695612174,336.7610583408777,340.19268231719144,83872700
2020-12-01,343.1836853027344,344.7401199005111,342.1616947791791,342.761778360107,74231400
2020-12-02,343.9056701660156,344.06504769886055,341.4772658868388,342.0585789850932,45927000
2020-12-03,343.81182861328125,345.2182420401167,342.69607167224075,343.80244336743164,62882000
2020-12-04,346.7746887207031,346.7746887207031,344.3087725127256,344.40253913390853,50749900
2020-12-07,346.0621337890625,346.5590654596277,344.77761392063326,345.9964942858509,48944300
2020-12-08,347.0747985839844,347.646726442409,344.730775662124,344.7776446751368,42458900
2020-12-09,343.96185302734375,347.8997934949734,343.11801068524846,347.7404159952117,74098300
2020-12-10,343.8493957519531,344.90887000020473,341.6928776525128,342.57423249613083,57735400
2020-12-11,343.4462585449219,343.85880890606745,340.5959470124517,342.13361131107854,57698600
2020-12-14,341.9084777832031,346.7277728316405,341.7303297964102,345.64017164661016,69216200
2020-12-15,346.5309143066406,346.5309143066406,343.0899052264503,344.47754826352815,63865300
2020-12-16,347.0747985839844,348.0030225047015,345.85588949648036,346.7466296522117,58420500
2020-12-17,349.01556396484375,349.221839088772,347.89980696908026,348.7342927111033,64119500
2020-12-18,347.62200927734375,349.4769737830207,345.5881373775512,349.30749164191985,136542300
2020-12-21,346.3790588378906,356.36008500006665,340.88951025323286,343.6578333087078,96386700
2020-12-22,345.7952880859375,346.82163491007543,344.6559531689443,346.7086468172202,47949000
2020-12-23,346.1060791015625,348.0363596551786,345.77651129750996,346.7746112282764,46201400
2020-12-24,347.4524841308594,347.48073115088,345.99300687058974,346.58619429102185,26457900
2020-12-28,350.43743896484375,350.83289730413503,349.40166685034325,350.0325266367698,39000400
2020-12-29,349.7688293457031,352.16051576072005,349.17561318403733,351.9816083870264,53680500
2020-12-30,350.2679443359375,351.31314175218836,349.87248597829733,350.59751212432394,49455300
2020-12-31,352.0475158691406,352.78196710762955,349.5522667086028,350.07013830843255,78520700
2021-01-04,347.2547912597656,353.5258889790341,343.5166152971477,353.3940503814856,110210800
2021-01-05,349.6465148925781,350.7482064665906,346.5580486132466,346.605146150736,66426200
2021-01-06,351.73675537109375,354.9664843720447,347.56544951908927,348.12099336690625,107997700
2021-01-07,356.96270751953125,357.7159805450208,353.95898319838903,354.13789057065947,68766800
2021-01-08,358.9966125488281,359.2131634776402,355.0795292339374,358.36572406129244,71677200
2021-01-11,356.5766906738281,358.3563106333283,355.66333192921377,355.78574527676943,51034700
2021-01-12,356.65203857421875,357.6783855056624,354.3827650203638,356.7650554144172,52547700
2021-01-13,357.6124572753906,358.6199535929383,355.7857398142084,356.5766851991233,45303600
2021-01-14,356.3601379394531,358.8742381743271,356.0211736303176,358.36576297509407,49989100
2021-01-15,353.76129150390625,355.53148617473596,351.87808000531857,354.72171902339625,107160000
2021-01-19,356.5390930175781,357.0852405693568,354.75004743059554,356.24719746717466,51233300
2021-01-20,361.47308349609375,362.3205230138624,358.45993328232737,358.855391647372,61836100
2021-01-21,361.8026123046875,362.4711731287289,360.8704317351051,362.0380137604834,47840100
2021-01-22,360.52197265625,361.698979708259,359.54269474303186,359.92875650435366,52860500
2021-01-25,361.9438781738281,362.3016642507775,356.3601337723814,361.26592082795503,70402000
2021-01-26,361.37890625,363.3186119432897,361.1435047946442,362.9043030830211,42665300
2021-01-27,352.546630859375,358.11152458300415,350.2867826875505,358.017358255943,123351100
2021-01-28,355.57855224609375,359.62744511564784,353.9401675826362,354.38269465954875,94198100
2021-01-29,348.4600830078125,354.67468735068275,346.76517524037695,353.69540922297756,126765100
2021-02-01,354.2603454589844,355.30551405961796,348.7519460154218,351.89690580581953,75817600
2021-02-02,359.26971435546875,360.8422088289255,354.34513396179295,357.48066891894405,64450700
2021-02-03,359.5521545410156,361.29413089246486,358.2621592857533,360.10769847467833,52427100
2021-02-04,363.6387023925781,363.6857711826962,359.6651252458616,360.59730568019086,47142600
2021-02-05,365.0699157714844,365.785545255473,363.5916167510943,365.5313220766725,48669800
2021-02-08,367.70648193359375,367.75355072833014,365.67261000279586,366.5388712275353,38365200
2021-02-09,367.46160888671875,368.06425030228803,366.44468741735096,366.85896747114947,35551100
2021-02-10,367.3014831542969,369.3730268746011,364.87215346005024,369.222366537168,59154400
2021-02-11,367.894775390625,368.817559372557,365.4371981704727,368.3938252898625,42913300
2021-02-12,369.7120666503906,369.95686458614784,367.0096342207289,367.08497876675017,50593300
2021-02-16,369.3919372558594,371.1527642082903,368.6669111475841,370.9550063042377,50972400
2021-02-17,369.4766845703125,369.7309077715101,366.5953446124417,367.6217201409118,52290600
2021-02-18,367.9041748046875,368.65744785932117,365.0981795154557,366.8401557817618,59712800
2021-02-19,367.2544860839844,369.46726532286857,366.8025049834271,369.17536984194413,83241000
2021-02-22,364.4296569824219,366.8684123243339,364.15658328043185,364.4579040043156,67414200
2021-02-23,364.8722839355469,366.2376239760989,357.99857240336075,362.19812664477337,107284100
2021-02-24,368.8928527832031,369.32601209247883,362.7724157657389,363.77051550359107,72433900
2021-02-25,360.004150390625,368.9965034595714,358.5446728238083,367.61234171678745,146670500
2021-02-26,358.149169921875,363.06435336962386,356.14357369660837,361.9061966211011,152701600
2021-03-01,366.8307800292969,368.092557106135,358.34693119329995,363.0737820303415,105348800
2021-03-02,363.96826171875,367.2921285660822,363.45978661380974,367.05672714988157,79595300
2021-03-03,359.1472473144531,364.2413087021669,359.0436557482747,363.2620594948917,119940200
2021-03-04,354.7029113769531,361.5766221262885,350.16436458811205,358.95895918844116,183433000
2021-03-05,361.22821044921875,362.29222952077686,350.87997268186695,358.24330764436576,152039600
2021-03-08,359.4297180175781,365.04167977288404,359.1472478103826,362.19804099019245,123149200
2021-03-09,364.5615539550781,367.1415448196132,362.8101521106231,363.31862732166235,113633600
2021-03-10,366.8307800292969,368.54450950569117,365.5031411200717,366.93437161121443,109899400
2021-03-11,370.5501403808594,372.54634013873635,368.8646579026208,369.32606429854746,86245000
2021-03-12,371.0491027832031,371.19033787699163,368.35612454322694,369.1753168227229,64653600
2021-03-15,373.26190185546875,373.52555028994834,369.1376644810548,371.3033459974568,73427200
2021-03-16,372.7911071777344,374.59897398640015,372.0095583736193,373.88337321175214,73722500
2021-03-17,374.0622863769531,374.87205347897265,370.3335071472776,371.49169249315753,97959300
2021-03-18,368.61981201171875,373.55381671421173,367.93242950176943,371.4446291288149,115349100
2021-03-19,367.9377746582031,369.91217277855816,365.73663139341363,368.3156447927361,113624500
2021-03-22,370.8757629394531,372.2739142138957,368.40068029076474,368.45735937205956,73778600
2021-03-23,367.9566650390625,371.6976284521401,367.1631290926305,370.2333708419937,90686600
2021-03-24,366.086181640625,371.0269196830588,366.0389586823896,369.37371252979244,97588600
2021-03-25,368.1455993652344,368.9485625721345,362.66638163266924,364.6313524159487,116128600
2021-03-26,374.0782165527344,374.4844261815647,368.7029301584536,369.3075165407248,114409100
2021-03-29,373.8892517089844,374.8056017814592,371.08352242148015,372.58557543787185,108107600
2021-03-30,372.8973693847656,373.57754711050563,371.28192926760727,372.6045178890649,76262200
2021-03-31,374.40887451171875,375.98651907327525,373.4453013490467,373.47364088825344,112734200
2021-04-01,378.4521789550781,378.5088868681517,376.1565895873112,376.3644225030954,99682900
2021-04-05,383.88409423828125,384.43203041114225,381.0689373716322,381.14449986290174,91684800
2021-04-06,383.6573791503906,384.7154270093674,382.9772014082425,383.31730469413753,62021000
2021-04-07,384.1013488769531,384.4508794233749,383.02441770229257,383.4873063902955,55836300
2021-04-08,385.9246826171875,385.98136170115106,384.4226292328612,385.3673190717819,57863100
2021-04-09,388.7303466796875,388.9004127323881,385.67901746832405,385.80183173930294,61104600
2021-04-12,388.8721008300781,389.14604009903877,387.5117452896472,388.1257878585371,56704900
2021-04-13,390.0246276855469,390.6575825539483,388.38087661395605,388.7682029021352,56551000
2021-04-14,388.6925964355469,391.06374802620905,388.14466025389737,389.9962440309382,61659900
2021-04-15,392.86810302734375,393.14207111410866,390.8086863894439,390.8559093428397,60229800
2021-04-16,394.1813049316406,394.7953475820679,392.7359305817099,394.1718488074404,82037300
2021-04-19,392.2445373535156,393.68991120214,390.9030943461057,393.2364786721477,78498500
2021-04-20,389.3727722167969,392.1312500378734,387.8801463236465,391.0165230941458,81851800
2021-04-21,393.05706787109375,393.26490076751844,388.607558428953,388.74928495396665,66793000
2021-04-22,389.4672546386719,393.72781487497207,388.3903232548482,392.8870559418587,97582800
2021-04-23,393.69000244140625,395.11649320842173,389.95849517691323,390.03405767287825,73209200
2021-04-26,394.5118408203125,395.08811651271884,393.7561006131616,394.35125972037235,52182400
2021-04-27,394.42681884765625,395.0125506572933,393.2742963023071,394.81414507015336,51303100
2021-04-28,394.3134765625,395.83444197688635,393.84113171064513,394.70080280057795,51238900
2021-04-29,396.826416015625,397.44991477607414,393.40664337196307,397.0720446020691,78544300
2021-04-30,394.2190856933594,395.3905207793299,393.3121914571628,394.5308495065084,85527000
2021-05-03,395.06927490234375,396.6185511398328,394.5685904754569,396.23122487304954,68128300
2021-05-04,392.6319885253906,393.55779495159555,388.9004809377165,393.0571104872384,101591200
2021-05-05,392.7547302246094,394.5307514165997,392.18791065679363,394.29457899914655,60162200
2021-05-06,395.89111328125,396.0233548457596,390.79922203998234,392.830299097159,74321400
2021-05-07,398.77239990234375,399.4336942048827,395.976126544328,396.66576038385347,67733800
2021-05-10,394.8235778808594,399.3580764766717,394.7007636188261,399.1313601957728,81852400
2021-05-11,391.2999267578125,392.3012955697625,387.3794701265392,390.25133499100633,116888000
2021-05-12,382.9866943359375,389.76956016414624,381.654678261655,388.48479587753445,134811000
2021-05-13,387.5872802734375,389.54279482771057,384.50758269499636,384.554834476722,106394000
2021-05-14,393.5388488769531,394.39852002104016,390.3269094479354,390.3552489876463,82201600
2021-05-17,392.53741455078125,393.35931872457195,390.4968815430738,392.4146291189466,65129200
2021-05-18,389.1554870605469,393.04760410918004,388.9948771224863,392.80197555554935,59810200
2021-05-19,388.13519287109375,388.3146862188776,382.9110600294818,384.41314200928207,106467100
2021-05-20,392.31072998046875,393.58606681707323,388.90041406674004,389.02319950849915,78022200
2021-05-21,391.9895324707031,395.06923000856034,391.52664375966594,393.812776607687,76578700
2021-05-24,395.985595703125,397.0719830962271,394.01116885271523,394.2567974011119,51376700
2021-05-25,395.1070556640625,397.4404406405966,394.5213525964511,397.08145390118443,57451400
2021-05-26,395.89111328125,396.40122495389744,394.653572100055,395.7021638123605,43088600
2021-05-27,396.09893798828125,397.4498372910661,395.81551379079787,396.9302695068075,56707700
2021-05-28,396.80755615234375,397.950622866198,396.57138367586526,397.6861108457281,58520200
2021-06-01,396.45794677734375,399.3392388863988,396.0139414565421,399.1975411945775,54216600
2021-06-02,397.0814514160156,397.9316953007315,396.09899478020424,397.1192470803606,49097100
2021-06-03,395.607666015625,396.76018851752474,393.2553980621766,394.73856770053703,58138800
2021-06-04,399.22589111328125,399.52819875012193,395.67384845451096,397.47820932299726,55938800
2021-06-07,398.83856201171875,399.39592549649035,397.8938722755683,399.21643214025033,51555000
2021-06-08,398.923583984375,399.8021385272715,397.07200015824367,399.7076637869331,47134300
2021-06-09,398.32843017578125,399.84939567559417,398.1017138596426,399.77380435045234,48436300
2021-06-10,400.17999267578125,401.14359462724616,398.23393418703716,399.56595013257123,51020100
2021-06-11,400.8412780761719,400.95463622566893,399.4336996705148,400.73737604901333,45570800
2021-06-14,401.7388000488281,401.84270209027335,399.6982665883808,400.95469135758856,42358500
2021-06-15,401.0019226074219,401.9277001279542,400.11391192021966,401.8899332946241,51508500
2021-06-16,398.7629699707031,401.3703228632724,396.69412597552775,401.1436065524899,80386100
2021-06-17,398.63079833984375,399.62271120319275,396.12737587024793,398.3474029016434,90949700
2021-06-18,393.2530212402344,396.01103650529984,393.04450841386256,395.3096883274855,118676300
2021-06-21,398.8828430175781,399.07241066609714,394.21029261360286,395.03485692913233,72822000
2021-06-22,401.0152893066406,401.8588276160326,398.1435162945504,398.8733256013183,57700300
2021-06-23,400.5319519042969,401.9062159552063,400.44665515001634,401.09113879833075,49445400
2021-06-24,402.90142822265625,403.3279120211782,402.446483246939,402.7024024500127,45110300
2021-06-25,404.3326416015625,404.78758667262053,403.3279965447802,403.65972551801207,58129500
2021-06-28,405.1476745605469,405.3182680848234,403.65019430751784,404.8633520200861,53159600
2021-06-29,405.3656311035156,406.1807082483046,404.8253894104579,405.53622460954705,35970500
2021-06-30,405.70684814453125,406.38925114312417,404.8727968213665,404.90122907447613,64827900
2021-07-01,407.9530944824219,408.11422987058717,406.4082078637385,406.47455943086305,53441000
2021-07-02,411.0712890625,411.431450218518,408.0383804134689,409.1283509405635,57697700
2021-07-06,410.322509765625,411.34612866565885,407.5550075448553,411.1281287885875,68710400
2021-07-07,411.772705078125,412.05705658053404,408.9767699768773,411.0144922529648,63549500
2021-07-08,408.4175720214844,409.18527188669304,405.19509529092045,406.38930793634034,97595200
2021-07-09,412.77734375,413.0806404449938,408.2185219604954,409.943489373812,76238600
2021-07-12,414.2558288574219,414.51174806709076,412.2560261724641,412.6919970412863,52889600
2021-07-13,412.84368896484375,414.9761950094737,412.5783115918039,413.45974048183285,52911300
2021-07-14,413.4596862792969,415.0519792327584,412.1991511535988,414.5591149446077,64130400
2021-07-15,412.0475158691406,412.786783400803,410.1235228749447,412.1043803774253,55126400
2021-07-16,408.8155822753906,413.2891067891497,408.4175307164836,413.24172934012415,75874700
2021-07-19,402.77825927734375,408.88196769356284,399.93491792533973,403.9345525841173,147987000
2021-07-20,408.5502624511719,409.83925897931675,402.6455794883505,403.45119870294536,99608200
2021-07-21,411.8579406738281,412.00013086589416,408.50281905070426,409.76335419318394,64724400
2021-07-22,412.7204284667969,412.96686061666145,411.0428676381586,412.03802544898514,47878500
2021-07-23,416.96649169921875,417.30767874352284,413.98098936571364,414.6728505135396,63766600
2021-07-26,417.9900817871094,417.99956884632775,416.3220080304527,416.3693854786226,43719200
2021-07-27,416.08514404296875,416.9665730032513,413.2228283013674,416.9381407440153,67397100
2021-07-28,415.9144592285156,417.3076975702015,414.47384343652595,416.7200783514158,52472400
2021-07-29,417.639404296875,418.7293459115925,416.84327227593457,416.85275933507603,47435300
2021-07-30,415.61114501953125,417.0801929022611,414.90976793529586,415.0424710596503,68951200
2021-08-02,414.7391662597656,417.904748901234,414.3790051281327,417.34556201094654,58783300
2021-08-03,418.1133117675781,418.23652784567116,413.3270323847896,415.5448350185782,58053900
2021-08-04,416.0566101074219,418.08484492651655,415.81966503037125,416.8148227844002,46732200
2021-08-05,418.6914367675781,418.7767335241479,416.9096051664505,417.2318469992562,38969700
2021-08-06,419.3832702636719,419.8097829423957,418.7292995824061,419.01365100954115,46930000
2021-08-09,419.0421447753906,419.67714143369057,418.2649579206708,419.35489957479837,41222600
2021-08-10,419.5633850097656,420.2837073084507,418.80517232354134,419.49703344563204,43339300
2021-08-11,420.60601806640625,420.70080189870544,419.50658924445764,420.6439373841189,44034300
2021-08-12,421.8664855957031,422.00867578329036,419.54444115923184,420.45430217040604,38909400
2021-08-13,422.6342468261719,422.6531920214617,421.82862770494086,422.3214630981357,39470300
2021-08-16,423.6293640136719,423.76203821589127,419.7434589790142,421.31677775593255,73740000
2021-08-17,420.8524169921875,421.7243587629291,417.82899520171395,421.041955717845,92673900
2021-08-18,416.24615478515625,421.41156910853516,415.9997515697818,419.82876324459136,89351900
2021-08-19,416.8906555175781,418.1038421461127,413.34596622470747,413.48812749400093,92812200
2021-08-20,420.2078857421875,420.53961465236085,416.7484932194333,417.24135751704904,72008700
2021-08-23,423.9042053222656,424.82355332487214,420.2836778131178,421.9138610056584,54973000
2021-08-24,424.5771179199219,425.1173596018438,424.05585035425116,424.5771179199219,38744700
2021-08-25,425.4680480957031,425.9893156790538,424.38756469521223,424.766699945604,40529700
2021-08-26,422.9564514160156,425.4206570887891,422.86166759999514,425.18371201071784,57829600
2021-08-27,426.7381591796875,427.1172655851708,423.71473714831734,423.7716016629416,77235100
2021-08-30,428.6147155761719,429.41084759462143,427.1740709412968,427.42050308651716,48357400
2021-08-31,427.9797668457031,428.8611957825022,427.37320235684,428.5200086807603,59300200
2021-09-01,428.2071838378906,429.4487738789621,427.9702387319768,428.9275062155369,48721400
2021-09-02,429.5245361328125,430.3396132687179,428.31137856321425,429.6477521938117,42501000
2021-09-03,429.4202575683594,429.94155405370896,427.9701549609688,428.37772244557516,47170500
2021-09-07,427.88494873046875,429.1644581074277,427.2025456576882,429.06967427877083,51671500
2021-09-08,427.3636169433594,428.08393922432873,425.4206499812604,427.34467175005574,56181900
2021-09-09,425.5344543457031,428.9369825103565,425.28802218606927,427.16463779043585,57970400
2021-09-10,422.1793518066406,427.91341231057936,422.0561357127634,427.48692843634944,89948200
2021-09-13,423.259765625,425.47759725244043,420.9187468395576,425.21221989280974,83738600
2021-09-14,420.9756774902344,424.9279059785525,420.0752744454799,424.7193931115549,78197100
2021-09-15,424.4918518066406,424.99417421627317,420.2837048971315,421.4020787262818,78792200
2021-09-16,423.8189392089844,424.9467711818383,420.83340805626517,423.96110047245674,77786700
2021-09-17,419.6904602050781,423.46520343654805,419.3291452382611,423.0373533573867,118425000
2021-09-20,412.6925048828125,415.08855261540714,407.7672521297652,413.491187460344,166445500
2021-09-21,412.3026428222656,416.3721370641529,411.7701878012054,415.0600053991751,92526100
2021-09-22,416.3246154785156,418.3879006292685,412.416772495929,414.6036394523698,102350100
2021-09-23,421.383056640625,423.0089745468236,417.979144664713,418.21684890655865,76396000
2021-09-24,422.0770568847656,422.79968688281105,419.50984011448503,419.72853840774184,62094800
2021-09-27,420.86956787109375,422.21019404227263,420.1659436984407,421.0311904799303,61371100
2021-09-28,412.38824462890625,418.397413491631,411.64660871979066,418.06462182366096,130436300
2021-09-29,413.0823669433594,415.54497895295617,412.51187106476203,413.7859620842083,82329200
2021-09-30,408.0334777832031,415.28818456740674,407.6911686949608,414.5750720682423,140506000
2021-10-01,412.8826599121094,414.5846300344232,406.21745416654886,409.78301701080636,129240100
2021-10-04,407.5581359863281,412.61645942023165,405.3902457789924,411.7036833969401,128570000
2021-10-05,411.7986755371094,414.0711121239779,408.2711540734177,409.0793249706591,90682500
2021-10-06,413.51019287109375,413.71937371377385,406.5121956189314,408.15709000231993,113032200
2021-10-07,417.08526611328125,419.9567221633221,416.64789854648825,416.8285560447204,72437500
2021-10-08,416.3246154785156,418.25480137059486,415.6875844942296,417.86496301430975,74557400
2021-10-11,413.310546875,418.6066032837989,413.24398273665867,415.6590654734887,65233300
2021-10-12,412.2930603027344,414.6510957500188,411.49437789719076,414.24225160491034,71181200
2021-10-13,413.77642822265625,414.60363415633805,410.31547032522775,413.3295431874159,72974000
2021-10-14,420.7364196777344,420.8885538425507,417.00920518129686,417.4846135651135,70236800
2021-10-15,423.940673828125,424.3115063009806,422.2482211173073,422.87576367524537,66260200
2021-10-18,425.1957702636719,425.5380503862274,421.4685556127409,422.1341389843227,62213200
2021-10-19,428.47613525390625,428.5426703832604,426.22267486107074,426.8407290500124,46996800
2021-10-20,430.1590270996094,430.46329543615457,428.8278893980061,428.94198277005415,49571600
2021-10-21,431.2809753417969,431.5091620813401,429.1131142662613,429.55048185592744,41305400
2021-10-22,430.8341064453125,432.3078899044283,428.8659086931158,430.8436238986918,58845100
2021-10-25,433.1445617675781,433.4773534356401,430.1400063520101,431.93703493294555,45214500
2021-10-26,433.5343933105469,435.9399585057707,433.1540724172885,434.71342580125923,56075100
2021-10-27,431.6138000488281,434.67543144406727,431.53771845207405,434.0003596101678,72438000
2021-10-28,435.7782897949219,435.85434235887595,433.04945067836326,433.05893911346936,51437900
2021-10-29,436.66259765625,436.95734853094274,433.1540814854882,433.4488323601809,70162400
2021-11-01,437.4137268066406,438.0412693163941,435.66422754458085,437.6609194196054,48433600
2021-11-02,439.1822814941406,439.4960672927222,437.45178792508125,437.584916207298,48908400
2021-11-03,441.8635559082031,442.2724001417978,438.1648648671922,438.61174989498437,52509800
2021-11-04,443.94586181640625,444.0314318437602,442.12028084964794,442.472078412089,52847100
2021-11-05,445.4862365722656,447.50196373758706,443.9554353064498,446.1993492401838,66390600
2021-11-08,445.8664245605469,447.10250355963007,445.17234700806745,446.5985719185803,50405200
2021-11-09,444.3927307128906,446.47502168605376,442.9665056088953,446.23731750205457,51149100
